Device mode,Time,AC voltage (V),AC frequency (Hz),Battery voltage (V),Battery capacity (%),Charging current (A),Battery discharge current (A),Output voltage (V),Output frequency (Hz),Output apparent power (VA),Output active power (Watt),Load percent (%),PV1 input voltage (V),PV1 input power (Watt)
BatteryMode,"2025-02-05 
01:53:15",0.0,0.0,48.90,57,0,1,218.6,50.0,196,23,3,0.0,0
BatteryMode,"2025-02-05 
02:01:11",0.0,0.0,48.90,57,0,2,219.7,50.0,176,65,3,0.0,0
BatteryMode,"2025-02-05 
02:20:23",0.0,0.0,48.90,57,0,1,219.6,50.0,175,34,3,0.0,0
BatteryMode,"2025-02-05 
02:33:46",0.0,0.0,48.90,57,0,0,220.1,50.0,176,8,3,0.0,0
BatteryMode,"2025-02-05 
02:46:32",0.0,0.0,48.90,57,0,1,220.4,50.0,176,33,3,0.0,0
BatteryMode,"2025-02-05 
03:01:13",0.0,0.0,48.90,57,0,1,220.1,50.0,175,25,3,0.0,0
BatteryMode,"2025-02-05 
03:14:10",0.0,0.0,48.80,56,0,1,219.7,50.0,175,22,3,0.0,0
BatteryMode,"2025-02-05 
03:27:03",0.0,0.0,48.80,56,0,0,219.8,50.0,175,27,3,0.0,0
BatteryMode,"2025-02-05 
03:43:31",0.0,0.0,48.70,55,0,1,220.5,50.0,198,22,3,0.0,0
BatteryMode,"2025-02-05 
03:47:42",0.0,0.0,48.80,56,0,0,220.6,49.9,198,8,3,0.0,0
BatteryMode,"2025-02-05 
04:07:16",0.0,0.0,48.80,56,0,0,219.7,50.0,175,17,3,0.0,0
BatteryMode,"2025-02-05 
04:21:47",0.0,0.0,48.60,54,0,1,219.1,50.0,197,35,3,0.0,0
BatteryMode,"2025-02-05 
04:31:37",0.0,0.0,48.60,54,0,1,219.9,50.0,220,46,4,0.0,0
BatteryMode,"2025-02-05 
04:40:01",0.0,0.0,48.70,55,0,1,220.3,50.0,176,37,3,0.0,0
BatteryMode,"2025-02-05 
04:59:45",0.0,0.0,48.60,54,0,1,220.6,50.0,176,19,3,0.0,0
BatteryMode,"2025-02-05 
05:14:42",0.0,0.0,48.60,54,0,2,218.9,50.0,197,61,3,0.0,0
BatteryMode,"2025-02-05 
05:25:03",0.0,0.0,48.50,53,0,1,220.1,50.0,198,26,3,0.0,0
BatteryMode,"2025-02-05 
05:35:32",0.0,0.0,48.40,52,0,1,220.2,50.0,198,71,3,0.0,0
BatteryMode,"2025-02-05 
05:53:31",0.0,0.0,48.20,50,0,3,220.6,50.0,242,96,4,0.0,0
BatteryMode,"2025-02-05 
05:59:52",0.0,0.0,48.00,48,0,5,221.5,50.0,286,163,5,50.9,0
BatteryMode,"2025-02-05 
06:17:23",0.0,0.0,47.90,48,0,4,220.1,50.0,285,136,5,120.2,0
BatteryMode,"2025-02-05 
06:33:53",0.0,0.0,48.00,48,0,4,219.7,50.0,285,147,5,120.1,0
BatteryMode,"2025-02-05 
06:42:44",0.0,0.0,48.00,48,0,4,220.6,50.0,286,144,5,121.5,0
BatteryMode,"2025-02-05 
06:57:02",0.0,0.0,48.30,51,0,3,218.6,50.0,241,97,4,134.6,0
BatteryMode,"2025-02-05 
07:11:35",0.0,0.0,48.40,52,0,3,220.2,50.0,242,116,4,120.1,0
BatteryMode,"2025-02-05 
07:18:11",0.0,0.0,47.30,41,0,11,220.2,50.0,460,399,9,133.3,68
LineMode,"2025-02-05 
07:32:10",210.3,49.3,57.10,95,26,0,210.3,49.3,168,28,3,140.5,180
LineMode,"2025-02-05 
07:46:09",209.8,49.2,57.00,95,17,0,209.8,49.2,0,0,0,174.9,303
LineMode,"2025-02-05 
07:55:02",205.6,49.4,57.00,95,13,0,205.6,49.4,0,0,0,171.2,260
LineMode,"2025-02-05 
08:08:25",208.9,49.6,57.10,95,9,0,208.9,49.6,0,0,0,333.6,278
LineMode,"2025-02-05 
08:22:11",209.0,49.7,56.10,95,4,0,209.0,49.7,0,0,0,118.9,0
LineMode,"2025-02-05 
08:32:09",207.2,49.3,56.10,95,4,0,207.2,49.3,0,0,0,127.8,0
LineMode,"2025-02-05 
08:43:13",207.8,49.4,56.10,95,2,0,207.8,49.4,145,0,2,122.6,0
LineMode,"2025-02-05 
08:59:20",207.1,50.0,56.00,95,1,0,207.1,50.0,0,0,0,133.5,36
LineMode,"2025-02-05 
09:08:03",205.5,49.1,56.00,100,0,0,205.5,49.1,0,0,0,177.7,120
LineMode,"2025-02-05 
09:18:11",207.4,49.6,56.00,100,0,0,207.4,49.6,0,0,0,149.2,0
BatteryMode,"2025-02-05 
09:33:18",0.0,0.0,50.80,76,0,3,220.2,50.0,264,117,5,127.2,0
BatteryMode,"2025-02-05 
09:47:39",0.0,0.0,52.90,97,0,0,219.7,50.0,197,12,3,171.7,199
BatteryMode,"2025-02-05 
09:55:05",0.0,0.0,54.60,100,0,0,219.5,50.0,219,34,4,258.3,143
BatteryMode,"2025-02-05 
10:10:01",0.0,0.0,52.30,91,0,0,219.5,50.0,176,38,3,135.0,27
BatteryMode,"2025-02-05 
10:30:03",0.0,0.0,51.00,78,0,0,219.2,50.0,176,23,3,139.3,0
BatteryMode,"2025-02-05 
10:34:13",0.0,0.0,51.00,78,0,1,219.1,50.0,177,21,3,138.7,0
BatteryMode,"2025-02-05 
10:47:48",0.0,0.0,50.80,76,0,0,219.5,50.0,219,2,4,130.6,0
BatteryMode,"2025-02-05 
11:02:38",0.0,0.0,50.90,77,0,0,220.6,50.0,176,6,3,120.0,0
BatteryMode,"2025-02-05 
11:11:05",0.0,0.0,50.80,76,0,0,219.9,50.0,175,9,3,120.0,0
BatteryMode,"2025-02-05 
11:24:51",0.0,0.0,50.20,70,0,2,220.5,50.0,198,47,3,119.7,0
BatteryMode,"2025-02-05 
11:37:11",0.0,0.0,50.20,70,0,2,220.7,50.0,198,62,3,118.8,0
BatteryMode,"2025-02-05 
11:47:37",0.0,0.0,50.20,70,0,1,220.2,50.0,219,52,4,120.0,0
BatteryMode,"2025-02-05 
11:56:44",0.0,0.0,50.20,70,0,1,219.4,50.0,197,36,3,120.1,0
BatteryMode,"2025-02-05 
12:13:19",0.0,0.0,50.80,76,0,0,220.5,50.0,198,45,3,120.0,0
BatteryMode,"2025-02-05 
12:22:50",0.0,0.0,51.80,86,0,0,219.7,50.0,197,20,3,129.2,68
BatteryMode,"2025-02-05 
12:33:40",0.0,0.0,49.60,64,0,6,219.6,50.0,417,346,8,212.4,123
BatteryMode,"2025-02-05 
12:51:44",0.0,0.0,48.90,57,0,9,219.9,50.0,373,339,7,152.4,4
BatteryMode,"2025-02-05 
12:59:11",0.0,0.0,48.60,54,0,9,219.7,50.0,374,330,7,120.0,0
BatteryMode,"2025-02-05 
12:59:41",0.0,0.0,48.70,55,0,9,220.3,50.0,374,317,7,120.1,0
BatteryMode,"2025-02-05 
13:00:12",0.0,0.0,48.70,55,0,9,219.1,50.0,372,314,7,118.7,0
BatteryMode,"2025-02-05 
13:00:42",0.0,0.0,48.60,54,0,9,220.3,50.0,373,302,7,120.0,0
BatteryMode,"2025-02-05 
13:01:12",0.0,0.0,48.70,55,0,9,220.5,50.0,374,320,7,120.0,0
BatteryMode,"2025-02-05 
13:01:43",0.0,0.0,48.70,55,0,9,220.3,50.0,374,333,7,120.1,0
BatteryMode,"2025-02-05 
13:02:13",0.0,0.0,48.70,55,0,10,218.8,50.0,372,310,7,120.1,0
BatteryMode,"2025-02-05 
13:02:43",0.0,0.0,48.70,55,0,9,222.7,50.0,423,377,8,120.1,0
BatteryMode,"2025-02-05 
13:03:14",0.0,0.0,48.60,54,0,9,219.1,50.0,394,329,7,119.9,0
BatteryMode,"2025-02-05 
13:03:44",0.0,0.0,48.60,54,0,11,218.4,50.0,372,312,7,120.0,0
BatteryMode,"2025-02-05 
13:04:14",0.0,0.0,48.60,54,0,9,220.1,50.0,396,338,7,120.1,0
BatteryMode,"2025-02-05 
13:04:45",0.0,0.0,48.70,55,0,9,220.4,50.0,396,344,7,119.9,0
BatteryMode,"2025-02-05 
13:05:15",0.0,0.0,48.70,55,0,9,220.5,50.0,374,324,7,141.6,0
BatteryMode,"2025-02-05 
13:05:45",0.0,0.0,48.70,55,0,10,219.9,50.0,373,306,7,121.9,0
BatteryMode,"2025-02-05 
13:06:16",0.0,0.0,48.70,55,0,9,219.1,50.0,374,295,7,119.2,0
BatteryMode,"2025-02-05 
13:06:46",0.0,0.0,48.70,55,0,8,219.7,50.0,373,287,7,119.8,0
BatteryMode,"2025-02-05 
13:07:17",0.0,0.0,48.60,54,0,9,219.6,50.0,395,355,7,120.1,0
BatteryMode,"2025-02-05 
13:07:47",0.0,0.0,48.40,52,0,11,219.8,50.0,488,430,9,131.3,0
BatteryMode,"2025-02-05 
13:08:17",0.0,0.0,48.60,54,0,8,220.0,50.0,395,324,7,125.5,0
BatteryMode,"2025-02-05 
13:08:48",0.0,0.0,48.60,54,0,9,220.3,50.0,374,301,7,133.0,0
BatteryMode,"2025-02-05 
13:09:18",0.0,0.0,48.60,54,0,9,220.9,50.0,397,321,7,120.1,0
BatteryMode,"2025-02-05 
13:09:48",0.0,0.0,48.60,54,0,9,220.6,50.0,395,324,7,120.0,0
BatteryMode,"2025-02-05 
13:10:19",0.0,0.0,48.60,54,0,9,220.0,50.0,374,308,7,119.8,0
BatteryMode,"2025-02-05 
13:10:49",0.0,0.0,48.60,54,0,9,219.8,50.0,395,312,7,119.9,0
BatteryMode,"2025-02-05 
13:11:20",0.0,0.0,48.60,54,0,10,220.6,50.0,396,317,7,119.8,0
BatteryMode,"2025-02-05 
13:11:50",0.0,0.0,48.60,54,0,9,221.1,50.0,397,330,7,127.9,0
BatteryMode,"2025-02-05 
13:12:20",0.0,0.0,48.60,54,0,9,219.9,50.0,395,309,7,119.9,0
BatteryMode,"2025-02-05 
13:12:51",0.0,0.0,48.60,54,0,9,220.5,50.0,374,307,7,120.1,0
BatteryMode,"2025-02-05 
13:13:21",0.0,0.0,48.60,53,0,9,219.4,50.0,372,303,7,132.9,0
BatteryMode,"2025-02-05 
13:13:51",0.0,0.0,48.50,53,0,9,219.3,50.0,394,343,7,119.6,0
BatteryMode,"2025-02-05 
13:14:22",0.0,0.0,48.60,54,0,9,220.1,50.0,374,296,7,119.9,0
BatteryMode,"2025-02-05 
13:14:52",0.0,0.0,48.50,53,0,9,220.0,50.0,395,340,7,120.0,0
BatteryMode,"2025-02-05 
13:15:23",0.0,0.0,48.60,54,0,9,220.1,50.0,396,326,7,139.5,0
BatteryMode,"2025-02-05 
13:15:53",0.0,0.0,48.60,54,0,9,221.1,50.0,393,313,7,120.0,0
BatteryMode,"2025-02-05 
13:16:23",0.0,0.0,48.40,51,0,13,221.0,50.0,464,396,9,119.8,0
BatteryMode,"2025-02-05 
13:16:54",0.0,0.0,48.60,54,0,9,220.4,50.0,396,315,7,120.0,0
BatteryMode,"2025-02-05 
13:17:24",0.0,0.0,48.60,54,0,9,220.6,50.0,397,341,7,119.9,0
BatteryMode,"2025-02-05 
13:17:54",0.0,0.0,48.70,55,0,9,220.3,50.0,374,308,7,133.8,0
BatteryMode,"2025-02-05 
13:18:25",0.0,0.0,48.60,54,0,9,220.7,50.0,397,332,7,128.5,0
BatteryMode,"2025-02-05 
13:18:55",0.0,0.0,48.60,54,0,9,221.5,50.0,399,326,7,119.9,0
BatteryMode,"2025-02-05 
13:19:25",0.0,0.0,48.60,54,0,9,220.1,50.0,374,303,7,123.7,0
BatteryMode,"2025-02-05 
13:19:56",0.0,0.0,48.60,54,0,8,220.1,50.0,374,290,7,119.9,0
BatteryMode,"2025-02-05 
13:20:26",0.0,0.0,48.60,54,0,9,220.3,50.0,374,302,7,119.8,0
BatteryMode,"2025-02-05 
13:20:57",0.0,0.0,48.60,54,0,10,220.5,50.0,395,332,7,123.4,0
BatteryMode,"2025-02-05 
13:21:27",0.0,0.0,48.60,54,0,9,220.3,50.0,396,333,7,120.1,0
BatteryMode,"2025-02-05 
13:21:57",0.0,0.0,48.60,54,0,10,220.7,50.0,397,328,7,119.9,0
BatteryMode,"2025-02-05 
13:22:28",0.0,0.0,48.50,53,0,8,220.0,50.0,395,317,7,120.0,0
BatteryMode,"2025-02-05 
13:22:58",0.0,0.0,48.50,53,0,9,218.8,50.0,394,316,7,119.9,0
BatteryMode,"2025-02-05 
13:23:28",0.0,0.0,48.50,53,0,9,219.9,50.0,395,331,7,120.1,0
BatteryMode,"2025-02-05 
13:23:59",0.0,0.0,48.50,53,0,10,220.0,50.0,417,336,8,120.1,0
BatteryMode,"2025-02-05 
13:24:29",0.0,0.0,48.50,53,0,9,219.9,50.0,395,328,7,126.6,0
BatteryMode,"2025-02-05 
13:24:59",0.0,0.0,48.50,53,0,10,220.0,50.0,396,336,7,120.1,0
BatteryMode,"2025-02-05 
13:25:30",0.0,0.0,48.50,53,0,9,219.8,50.0,395,333,7,119.9,0
BatteryMode,"2025-02-05 
13:26:00",0.0,0.0,48.50,53,0,9,219.2,50.0,394,328,7,119.0,0
BatteryMode,"2025-02-05 
13:26:31",0.0,0.0,48.50,53,0,9,219.9,50.0,395,334,7,120.0,0
BatteryMode,"2025-02-05 
13:27:01",0.0,0.0,48.50,53,0,10,219.7,50.0,395,309,7,120.0,0
BatteryMode,"2025-02-05 
13:27:31",0.0,0.0,48.50,53,0,10,220.5,50.0,374,330,7,119.0,0
BatteryMode,"2025-02-05 
13:28:02",0.0,0.0,48.50,53,0,9,219.6,50.0,395,335,7,119.0,0
BatteryMode,"2025-02-05 
13:28:32",0.0,0.0,48.50,53,0,10,220.5,50.0,397,316,7,118.4,0
BatteryMode,"2025-02-05 
13:29:02",0.0,0.0,48.50,53,0,10,219.4,50.0,438,425,8,138.8,0
BatteryMode,"2025-02-05 
13:29:33",0.0,0.0,49.50,63,0,2,219.9,50.0,219,95,4,120.0,0
BatteryMode,"2025-02-05 
13:30:03",0.0,0.0,49.60,64,0,2,220.1,50.0,242,56,4,119.8,0
BatteryMode,"2025-02-05 
13:30:34",0.0,0.0,49.60,64,0,3,219.9,49.9,241,104,4,120.0,0
BatteryMode,"2025-02-05 
13:31:04",0.0,0.0,49.60,64,0,3,220.1,50.0,242,91,4,120.2,10
BatteryMode,"2025-02-05 
13:31:34",0.0,0.0,49.60,64,0,3,220.2,49.9,242,111,4,131.3,24
BatteryMode,"2025-02-05 
13:32:05",0.0,0.0,49.70,65,0,2,220.7,50.0,242,99,4,125.9,28
BatteryMode,"2025-02-05 
13:32:35",0.0,0.0,49.70,65,0,3,220.0,50.0,242,114,4,130.6,40
BatteryMode,"2025-02-05 
13:33:05",0.0,0.0,49.70,65,0,1,220.6,49.9,242,113,4,140.2,54
BatteryMode,"2025-02-05 
13:33:36",0.0,0.0,50.00,68,0,1,220.8,50.0,242,112,4,176.6,79
BatteryMode,"2025-02-05 
13:34:06",0.0,0.0,50.00,68,0,1,220.3,50.0,242,106,4,134.9,73
BatteryMode,"2025-02-05 
13:34:36",0.0,0.0,50.20,70,0,0,219.2,50.0,242,115,4,132.8,77
BatteryMode,"2025-02-05 
13:35:07",0.0,0.0,50.20,70,0,0,220.0,50.0,242,118,4,209.0,134
BatteryMode,"2025-02-05 
13:35:37",0.0,0.0,50.30,71,0,0,219.5,50.0,241,89,4,217.5,135
BatteryMode,"2025-02-05 
13:36:08",0.0,0.0,50.40,72,0,0,219.5,50.0,263,113,5,213.1,160
BatteryMode,"2025-02-05 
13:36:38",0.0,0.0,50.50,73,0,0,219.9,50.0,242,100,4,215.8,175
BatteryMode,"2025-02-05 
13:37:08",0.0,0.0,50.60,74,0,0,219.6,50.0,241,116,4,214.5,200
BatteryMode,"2025-02-05 
13:37:39",0.0,0.0,50.70,75,0,0,220.0,50.0,264,130,5,208.8,215
BatteryMode,"2025-02-05 
13:38:09",0.0,0.0,50.80,76,0,0,219.8,50.0,265,85,5,217.6,235
BatteryMode,"2025-02-05 
13:38:40",0.0,0.0,51.00,78,0,0,219.1,49.9,262,98,5,211.9,259
BatteryMode,"2025-02-05 
13:39:10",0.0,0.0,51.10,79,0,0,221.0,50.0,243,89,4,218.0,268
BatteryMode,"2025-02-05 
13:39:40",0.0,0.0,51.20,80,0,0,219.6,50.0,264,119,5,214.5,287
BatteryMode,"2025-02-05 
13:40:11",0.0,0.0,51.30,81,0,0,220.5,50.0,264,123,5,209.6,290
BatteryMode,"2025-02-05 
13:40:41",0.0,0.0,51.40,82,0,0,220.0,50.0,264,107,5,214.5,302
BatteryMode,"2025-02-05 
13:41:11",0.0,0.0,51.50,83,1,0,220.3,50.0,264,81,5,213.3,301
BatteryMode,"2025-02-05 
13:41:42",0.0,0.0,51.50,83,0,0,221.0,50.0,265,99,5,211.6,303
BatteryMode,"2025-02-05 
13:42:12",0.0,0.0,51.60,84,0,0,219.6,50.0,263,121,5,211.3,296
BatteryMode,"2025-02-05 
13:42:43",0.0,0.0,51.60,84,0,0,219.8,50.0,263,113,5,212.8,287
BatteryMode,"2025-02-05 
13:43:13",0.0,0.0,51.60,84,0,0,220.3,50.0,263,122,5,213.6,272
BatteryMode,"2025-02-05 
13:43:43",0.0,0.0,51.60,84,0,0,220.1,50.0,264,110,5,214.2,258
BatteryMode,"2025-02-05 
13:44:14",0.0,0.0,51.50,83,0,0,220.7,50.0,264,124,5,213.8,249
BatteryMode,"2025-02-05 
13:44:44",0.0,0.0,51.50,83,0,0,219.7,50.0,264,89,5,216.2,236
BatteryMode,"2025-02-05 
13:45:15",0.0,0.0,51.40,82,0,0,220.5,50.0,264,120,5,209.4,221
BatteryMode,"2025-02-05 
13:45:45",0.0,0.0,51.40,82,0,0,218.6,50.0,262,102,5,216.9,207
BatteryMode,"2025-02-05 
13:46:15",0.0,0.0,51.40,82,0,0,220.1,50.0,264,119,5,215.4,197
BatteryMode,"2025-02-05 
13:46:46",0.0,0.0,51.40,82,0,0,220.2,50.0,264,113,5,221.8,197
BatteryMode,"2025-02-05 
13:47:16",0.0,0.0,51.50,83,0,0,219.8,50.0,242,111,4,252.0,231
BatteryMode,"2025-02-05 
13:47:46",0.0,0.0,51.50,83,0,0,219.5,50.0,263,123,5,253.8,223
BatteryMode,"2025-02-05 
13:48:17",0.0,0.0,51.50,83,0,0,220.7,50.0,242,95,4,254.5,201
BatteryMode,"2025-02-05 
13:48:47",0.0,0.0,51.50,83,0,0,220.3,50.0,242,100,4,255.6,168
BatteryMode,"2025-02-05 
13:49:18",0.0,0.0,51.40,82,0,0,220.3,50.0,264,111,5,252.7,151
BatteryMode,"2025-02-05 
13:49:48",0.0,0.0,51.30,80,0,1,219.1,50.0,241,124,4,222.8,77
BatteryMode,"2025-02-05 
13:50:18",0.0,0.0,50.90,77,0,2,220.9,50.0,242,137,4,134.2,43
BatteryMode,"2025-02-05 
13:52:55",0.0,0.0,50.70,75,0,2,220.0,50.0,241,118,4,136.1,31
BatteryMode,"2025-02-05 
14:19:13",0.0,0.0,50.50,74,0,0,219.5,49.9,285,149,5,245.3,250
BatteryMode,"2025-02-05 
14:27:13",0.0,0.0,53.30,100,2,0,219.0,50.0,284,125,5,334.9,421
BatteryMode,"2025-02-05 
14:35:31",0.0,0.0,50.30,71,0,3,221.0,50.0,265,113,5,122.3,8
BatteryMode,"2025-02-05 
14:36:01",0.0,0.0,50.30,71,0,2,219.8,50.0,263,99,5,132.3,19
BatteryMode,"2025-02-05 
14:36:31",0.0,0.0,50.40,72,0,2,220.0,50.0,264,108,5,130.8,29
BatteryMode,"2025-02-05 
14:37:02",0.0,0.0,50.40,72,0,2,220.5,50.0,263,121,5,125.6,26
BatteryMode,"2025-02-05 
14:37:32",0.0,0.0,50.30,71,0,2,219.5,50.0,264,125,5,133.9,41
BatteryMode,"2025-02-05 
14:38:03",0.0,0.0,50.30,71,0,2,220.0,50.0,264,118,5,135.7,45
BatteryMode,"2025-02-05 
14:38:33",0.0,0.0,50.30,71,0,1,220.2,50.0,264,98,5,134.1,48
BatteryMode,"2025-02-05 
14:39:03",0.0,0.0,50.30,71,0,2,219.5,50.0,262,142,5,134.3,51
BatteryMode,"2025-02-05 
14:39:34",0.0,0.0,50.30,71,0,2,219.9,50.0,263,116,5,136.0,52
BatteryMode,"2025-02-05 
14:40:04",0.0,0.0,50.40,72,0,1,219.5,50.0,263,111,5,150.8,44
BatteryMode,"2025-02-05 
14:40:35",0.0,0.0,50.30,71,0,2,218.7,50.0,262,125,5,125.4,43
BatteryMode,"2025-02-05 
14:41:05",0.0,0.0,50.30,71,0,2,220.0,50.0,264,131,5,133.1,59
BatteryMode,"2025-02-05 
14:41:35",0.0,0.0,50.30,71,0,3,219.9,50.0,264,108,5,132.2,61
BatteryMode,"2025-02-05 
14:42:06",0.0,0.0,50.80,76,0,0,219.2,50.0,241,104,4,288.0,190
BatteryMode,"2025-02-05 
14:42:36",0.0,0.0,51.00,78,0,0,219.7,50.0,241,117,4,290.2,199
BatteryMode,"2025-02-05 
14:43:07",0.0,0.0,51.00,78,0,0,220.3,50.0,264,113,5,284.0,197
BatteryMode,"2025-02-05 
14:43:37",0.0,0.0,51.20,80,0,0,220.6,50.0,264,117,5,288.2,213
BatteryMode,"2025-02-05 
14:44:07",0.0,0.0,51.30,81,0,0,219.7,50.0,242,119,4,288.3,214
BatteryMode,"2025-02-05 
14:44:38",0.0,0.0,51.40,82,0,0,219.2,50.0,263,117,5,286.6,209
BatteryMode,"2025-02-05 
14:45:08",0.0,0.0,51.50,83,0,0,219.2,49.9,284,126,5,288.7,215
BatteryMode,"2025-02-05 
14:45:39",0.0,0.0,51.50,83,0,0,220.4,50.0,242,95,4,285.1,210
BatteryMode,"2025-02-05 
14:46:09",0.0,0.0,51.60,84,0,0,221.1,49.9,265,85,5,286.4,220
BatteryMode,"2025-02-05 
14:46:39",0.0,0.0,51.70,85,0,0,220.0,50.0,242,79,4,288.8,224
BatteryMode,"2025-02-05 
14:47:10",0.0,0.0,51.80,86,0,0,219.5,50.0,241,110,4,287.3,220
BatteryMode,"2025-02-05 
14:47:40",0.0,0.0,51.80,86,0,0,219.6,50.0,241,110,4,291.9,214
BatteryMode,"2025-02-05 
14:48:11",0.0,0.0,51.80,86,0,0,220.0,50.0,242,88,4,285.0,204
BatteryMode,"2025-02-05 
14:48:41",0.0,0.0,51.80,86,0,0,219.3,50.0,241,117,4,290.9,197
BatteryMode,"2025-02-05 
14:49:11",0.0,0.0,51.80,86,0,0,219.5,50.0,241,96,4,290.9,184
BatteryMode,"2025-02-05 
14:49:42",0.0,0.0,51.80,86,0,0,219.8,50.0,241,103,4,287.7,167
BatteryMode,"2025-02-05 
14:50:12",0.0,0.0,51.70,85,0,0,219.9,50.0,242,112,4,287.5,160
BatteryMode,"2025-02-05 
14:50:43",0.0,0.0,51.70,85,0,0,220.0,50.0,242,96,4,278.6,126
BatteryMode,"2025-02-05 
14:51:13",0.0,0.0,51.10,79,0,2,219.8,50.0,263,117,5,133.2,46
BatteryMode,"2025-02-05 
14:51:43",0.0,0.0,51.00,78,0,2,220.5,50.0,242,103,4,130.0,38
BatteryMode,"2025-02-05 
14:52:14",0.0,0.0,50.90,77,0,3,220.5,50.0,242,101,4,134.9,40
BatteryMode,"2025-02-05 
14:52:44",0.0,0.0,50.70,75,0,2,220.1,50.0,242,144,4,128.5,29
BatteryMode,"2025-02-05 
14:53:15",0.0,0.0,50.60,74,0,3,219.6,50.0,241,121,4,128.1,20
BatteryMode,"2025-02-05 
14:53:45",0.0,0.0,50.50,73,0,3,219.8,50.0,265,136,5,144.8,11
BatteryMode,"2025-02-05 
14:54:16",0.0,0.0,50.40,72,0,3,219.0,50.0,262,113,5,117.8,1
BatteryMode,"2025-02-05 
14:54:46",0.0,0.0,50.30,71,0,3,219.8,50.0,241,122,4,119.0,0
BatteryMode,"2025-02-05 
14:55:16",0.0,0.0,50.30,71,0,3,220.8,50.0,242,140,4,118.3,0
BatteryMode,"2025-02-05 
14:55:47",0.0,0.0,50.30,70,0,4,219.6,50.0,241,109,4,119.8,0
BatteryMode,"2025-02-05 
14:56:17",0.0,0.0,50.20,70,0,3,220.3,50.0,242,123,4,120.1,0
BatteryMode,"2025-02-05 
14:56:48",0.0,0.0,50.20,70,0,3,220.8,50.0,242,141,4,120.0,8
BatteryMode,"2025-02-05 
14:57:18",0.0,0.0,50.20,70,0,3,220.0,50.0,242,133,4,129.7,29
BatteryMode,"2025-02-05 
14:57:48",0.0,0.0,50.20,70,0,2,219.8,50.0,242,117,4,133.0,38
BatteryMode,"2025-02-05 
14:58:19",0.0,0.0,50.30,70,0,2,219.9,50.0,241,72,4,139.0,53
BatteryMode,"2025-02-05 
14:58:49",0.0,0.0,50.30,71,0,0,220.3,50.0,242,106,4,140.4,66
BatteryMode,"2025-02-05 
14:59:20",0.0,0.0,50.30,71,0,2,220.2,50.0,263,127,5,129.1,65
BatteryMode,"2025-02-05 
14:59:50",0.0,0.0,50.30,71,0,1,219.9,50.0,263,126,5,132.6,75
BatteryMode,"2025-02-05 
15:00:20",0.0,0.0,50.30,71,0,0,220.0,50.0,263,99,5,137.4,75
BatteryMode,"2025-02-05 
15:00:51",0.0,0.0,50.40,72,0,1,220.5,50.0,264,111,5,132.0,79
BatteryMode,"2025-02-05 
15:01:21",0.0,0.0,50.50,73,0,0,221.2,50.0,265,119,5,214.6,112
BatteryMode,"2025-02-05 
15:01:52",0.0,0.0,50.30,71,0,1,221.1,49.9,265,113,5,139.0,66
BatteryMode,"2025-02-05 
15:02:22",0.0,0.0,50.30,71,0,1,219.2,50.0,263,119,5,140.8,59
BatteryMode,"2025-02-05 
15:02:52",0.0,0.0,50.30,71,0,2,219.8,50.0,263,103,5,130.2,49
BatteryMode,"2025-02-05 
15:03:23",0.0,0.0,50.20,70,0,2,220.3,50.0,264,107,5,129.9,40
BatteryMode,"2025-02-05 
15:03:53",0.0,0.0,50.20,70,0,2,220.7,50.0,264,109,5,131.1,34
BatteryMode,"2025-02-05 
15:04:24",0.0,0.0,50.10,69,0,2,220.3,50.0,264,132,5,142.3,18
BatteryMode,"2025-02-05 
15:04:54",0.0,0.0,50.00,68,0,2,220.6,50.0,264,95,5,120.7,9
BatteryMode,"2025-02-05 
15:05:27",0.0,0.0,50.00,68,0,4,219.9,50.0,264,76,5,120.6,2
BatteryMode,"2025-02-05 
15:30:15",0.0,0.0,49.70,66,0,2,219.3,50.0,175,46,3,120.0,0
BatteryMode,"2025-02-05 
15:32:25",0.0,0.0,49.60,64,0,2,220.3,50.0,198,49,3,120.1,0
BatteryMode,"2025-02-05 
15:32:56",0.0,0.0,49.60,64,0,1,219.4,50.0,219,26,4,121.0,0
BatteryMode,"2025-02-05 
15:33:26",0.0,0.0,49.60,64,0,2,220.3,49.9,220,37,4,118.5,0
BatteryMode,"2025-02-05 
15:33:57",0.0,0.0,49.60,64,0,1,220.3,50.0,197,32,3,119.7,0
BatteryMode,"2025-02-05 
15:34:27",0.0,0.0,49.60,64,0,2,219.9,49.9,218,56,4,120.1,0
BatteryMode,"2025-02-05 
15:34:57",0.0,0.0,49.60,64,0,1,220.1,50.0,198,53,3,119.8,0
BatteryMode,"2025-02-05 
15:35:28",0.0,0.0,49.60,64,0,2,220.4,49.9,198,63,3,139.7,0
BatteryMode,"2025-02-05 
15:35:58",0.0,0.0,49.60,64,0,1,221.1,50.0,221,33,4,119.8,0
BatteryMode,"2025-02-05 
15:36:29",0.0,0.0,49.60,64,0,1,220.2,50.0,198,49,3,120.0,0
BatteryMode,"2025-02-05 
15:36:59",0.0,0.0,49.50,63,0,2,220.4,50.0,220,54,4,118.2,0
BatteryMode,"2025-02-05 
15:37:29",0.0,0.0,49.50,63,0,2,219.1,50.0,220,40,4,120.1,0
BatteryMode,"2025-02-05 
15:38:00",0.0,0.0,49.60,64,0,2,219.5,50.0,219,42,4,120.0,0
