Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,323705,-,-,-,33.45,-112.06,0,334,-7,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.1
Year,Month,Day,Hour,Minute,DNI,DHI,GHI,Temperature,Wind Speed,Relative Humidity,Solar Zenith Angle
2023,1,1,0,30,0,3,3,15.4,0.9,63.83,90.14
2023,1,1,1,30,0,0,0,14.5,1,65.28,102.17
2023,1,1,2,30,0,0,0,13.9,1.1,66.59,114.18
2023,1,1,3,30,0,0,0,13.3,1.2000000000000002,68.26,126.52
2023,1,1,4,30,0,0,0,12.700000000000001,1.3,70.33,139.02
2023,1,1,5,30,0,0,0,12.4,1.4000000000000001,71.38,151.39000000000001
2023,1,1,6,30,0,0,0,12.3,1.5,71.57000000000001,162.92000000000002
2023,1,1,7,30,0,0,0,12.3,1.6,71.71000000000001,169.55
2023,1,1,8,30,0,0,0,12.200000000000001,1.8,72.21000000000001,163.47
2023,1,1,9,30,0,0,0,12.3,2,71.62,152.04
2023,1,1,10,30,0,0,0,12.600000000000001,2,70.05,139.68
2023,1,1,11,30,0,0,0,12.8,2.1,69.12,127.18
2023,1,1,12,30,0,0,0,13,2.5,68.79,114.82000000000001
2023,1,1,13,30,0,0,0,13.3,3.6,70.74,102.78
2023,1,1,14,30,0,0,0,13.3,4.5,77.45,91.28
2023,1,1,15,30,0,4,4,13.200000000000001,5.2,83.76,80.5
2023,1,1,16,30,0,11,11,13.600000000000001,6,85.65,71.08
2023,1,1,17,30,0,14,14,14.5,6.6000000000000005,83.95,63.43
2023,1,1,18,30,0,33,33,15.3,7,81.71000000000001,58.300000000000004
2023,1,1,19,30,0,56,56,15.700000000000001,6.7,80.60000000000001,56.410000000000004
2023,1,1,20,30,12,107,113,15.9,6.300000000000001,79.2,58.08
2023,1,1,21,30,11,59,64,15.5,6.2,75.38,63.02
2023,1,1,22,30,148,120,169,14.5,5.300000000000001,70.10000000000001,70.53
2023,1,1,23,30,9,46,48,13,3.5,70.3,79.86
2023,1,2,0,30,0,3,3,11.5,2.4000000000000004,76.2,90.03
2023,1,2,1,30,0,0,0,10.700000000000001,2.3000000000000003,79.26,102.03
2023,1,2,2,30,0,0,0,10.3,2.6,80.31,114.04
2023,1,2,3,30,0,0,0,9.8,2.9000000000000004,82.66,126.39
2023,1,2,4,30,0,0,0,9.3,2.7,85.02,138.88
2023,1,2,5,30,0,0,0,8.4,2.1,88.85000000000001,151.26
2023,1,2,6,30,0,0,0,7.5,1.7000000000000002,90.93,162.78
2023,1,2,7,30,0,0,0,7,1.6,90.83,169.46
2023,1,2,8,30,0,0,0,6.7,1.5,89.67,163.49
2023,1,2,9,30,0,0,0,6.800000000000001,1.6,88,152.1
2023,1,2,10,30,0,0,0,7.1000000000000005,1.8,87.51,139.74
2023,1,2,11,30,0,0,0,7.300000000000001,2.1,88.36,127.24000000000001
2023,1,2,12,30,0,0,0,7.4,2,89.21000000000001,114.87
2023,1,2,13,30,0,0,0,7.4,1.9000000000000001,90.37,102.83
2023,1,2,14,30,3,2,2,8,2.2,87.72,91.31
2023,1,2,15,30,280,70,116,9,2.8000000000000003,83.87,80.52
2023,1,2,16,30,274,148,237,10.4,3.2,78.37,71.08
2023,1,2,17,30,614,140,415,11.9,3.6,71.62,63.4
2023,1,2,18,30,405,203,416,12.700000000000001,4.1000000000000005,64.84,58.25
2023,1,2,19,30,722,95,495,13,4.1000000000000005,59.07,56.33
2023,1,2,20,30,654,164,511,13.100000000000001,3.8000000000000003,55.120000000000005,57.97
2023,1,2,21,30,7,182,185,13.100000000000001,3.4000000000000004,52.88,62.89
2023,1,2,22,30,95,177,209,12.600000000000001,2.3000000000000003,53.46,70.4
2023,1,2,23,30,312,58,114,11.100000000000001,1.2000000000000002,64.49,79.72
2023,1,3,0,30,0,3,3,9.700000000000001,0.9,71.15,89.9
2023,1,3,1,30,0,0,0,9.200000000000001,1,68.65,101.89
2023,1,3,2,30,0,0,0,8.8,1,68.52,113.9
2023,1,3,3,30,0,0,0,8.3,1,70.91,126.25
2023,1,3,4,30,0,0,0,7.9,1.1,72.10000000000001,138.75
2023,1,3,5,30,0,0,0,7.5,1.1,76.03,151.12
2023,1,3,6,30,0,0,0,7.1000000000000005,1.1,77.81,162.64000000000001
2023,1,3,7,30,0,0,0,6.800000000000001,1.1,79.8,169.36
2023,1,3,8,30,0,0,0,6.4,1.1,81.24,163.5
2023,1,3,9,30,0,0,0,6.300000000000001,1.1,80.67,152.14000000000001
2023,1,3,10,30,0,0,0,6.2,1.1,81.35000000000001,139.8
2023,1,3,11,30,0,0,0,6.1000000000000005,1,82.21000000000001,127.3
2023,1,3,12,30,0,0,0,6.2,1,82.08,114.93
2023,1,3,13,30,0,0,0,6.2,0.9,83.29,102.87
2023,1,3,14,30,0,1,1,7,0.9,80.96000000000001,91.34
2023,1,3,15,30,2,31,31,8.700000000000001,1.4000000000000001,78.7,80.53
2023,1,3,16,30,232,153,228,10.700000000000001,1.8,70.83,71.07000000000001
2023,1,3,17,30,738,102,433,12.4,2.1,62.93,63.370000000000005
2023,1,3,18,30,796,93,513,13.600000000000001,2.4000000000000004,54.51,58.18
2023,1,3,19,30,905,83,586,14.600000000000001,2.6,49.01,56.230000000000004
2023,1,3,20,30,860,94,552,15.200000000000001,2.4000000000000004,46.32,57.85
2023,1,3,21,30,678,104,414,15.3,2.1,45.800000000000004,62.76
2023,1,3,22,30,734,66,314,14.700000000000001,1.5,47.870000000000005,70.25
2023,1,3,23,30,562,48,150,13.100000000000001,0.8,59.97,79.58
2023,1,4,0,30,15,6,6,11.3,0.8,63.92,89.78
2023,1,4,1,30,0,0,0,10.200000000000001,1,66.27,101.75
2023,1,4,2,30,0,0,0,9.600000000000001,1.1,69.05,113.76
2023,1,4,3,30,0,0,0,9.3,1.2000000000000002,72.02,126.11
2023,1,4,4,30,0,0,0,9,1.3,73.72,138.61
2023,1,4,5,30,0,0,0,8.6,1.4000000000000001,75.52,150.98
2023,1,4,6,30,0,0,0,8.3,1.3,76.28,162.49
2023,1,4,7,30,0,0,0,8.4,1.1,75.41,169.26
2023,1,4,8,30,0,0,0,8.6,1.1,75.17,163.51
2023,1,4,9,30,0,0,0,8.700000000000001,1.1,74.56,152.19
2023,1,4,10,30,0,0,0,8.6,1.1,75.22,139.85
2023,1,4,11,30,0,0,0,8.4,1.1,75.51,127.35000000000001
2023,1,4,12,30,0,0,0,8.200000000000001,1.3,75.46000000000001,114.97
2023,1,4,13,30,0,0,0,8.200000000000001,1.5,74.88,102.91
2023,1,4,14,30,0,2,2,9.200000000000001,1.9000000000000001,69.87,91.37
2023,1,4,15,30,2,40,40,10.9,2.6,64.27,80.54
2023,1,4,16,30,102,147,180,13,2.8000000000000003,55.96,71.06
2023,1,4,17,30,77,227,262,15.600000000000001,2.3000000000000003,46.97,63.33
2023,1,4,18,30,760,121,523,17.6,1.7000000000000002,40.62,58.11
2023,1,4,19,30,912,74,582,18.6,1.1,38.71,56.13
2023,1,4,20,30,899,74,554,19,0.7000000000000001,37.95,57.72
2023,1,4,21,30,854,71,464,19,0.5,37.58,62.620000000000005
2023,1,4,22,30,652,87,309,18.2,0.4,38.910000000000004,70.11
2023,1,4,23,30,590,45,153,16.6,0.5,49.300000000000004,79.43
2023,1,5,0,30,91,9,10,14.8,0.7000000000000001,51.18,89.66
2023,1,5,1,30,0,0,0,13.4,1,54,101.61
2023,1,5,2,30,0,0,0,11.9,1.3,58.74,113.62
2023,1,5,3,30,0,0,0,10.700000000000001,1.3,63.35,125.97
2023,1,5,4,30,0,0,0,9.8,1.4000000000000001,65.92,138.47
2023,1,5,5,30,0,0,0,9.1,1.5,67.38,150.84
2023,1,5,6,30,0,0,0,8.6,1.6,67.81,162.34
2023,1,5,7,30,0,0,0,8.200000000000001,1.7000000000000002,67.89,169.14000000000001
2023,1,5,8,30,0,0,0,7.9,1.8,67.43,163.51
2023,1,5,9,30,0,0,0,7.7,2,66.69,152.23
2023,1,5,10,30,0,0,0,7.5,2.2,66.07000000000001,139.9
2023,1,5,11,30,0,0,0,7.4,2.4000000000000004,65.02,127.4
2023,1,5,12,30,0,0,0,7.2,2.4000000000000004,65.06,115.01
2023,1,5,13,30,0,0,0,7.300000000000001,2.5,64.5,102.94
2023,1,5,14,30,0,1,1,8.8,3,58.69,91.39
2023,1,5,15,30,1,35,35,11.4,3.6,50.97,80.54
2023,1,5,16,30,21,105,112,14.200000000000001,3.8000000000000003,43.160000000000004,71.04
2023,1,5,17,30,7,125,128,17,3.8000000000000003,35.67,63.28
2023,1,5,18,30,63,250,283,19,3.5,30.27,58.03
2023,1,5,19,30,34,221,240,20.200000000000003,3.2,27.38,56.02
2023,1,5,20,30,98,269,322,20.700000000000003,3,26.37,57.59
2023,1,5,21,30,12,149,155,20.5,2.6,26.8,62.47
2023,1,5,22,30,18,139,145,19,1.6,31.62,69.96000000000001
2023,1,5,23,30,22,72,76,16.6,0.9,52.76,79.28
2023,1,6,0,30,0,5,5,15,1,50.67,89.53
2023,1,6,1,30,0,0,0,14.100000000000001,1,52.84,101.46000000000001
2023,1,6,2,30,0,0,0,13.5,0.9,55.03,113.48
2023,1,6,3,30,0,0,0,12.9,0.9,57.54,125.83
2023,1,6,4,30,0,0,0,12.100000000000001,1,60.910000000000004,138.33
2023,1,6,5,30,0,0,0,11.600000000000001,0.9,62.64,150.69
2023,1,6,6,30,0,0,0,11.4,0.8,63.77,162.19
2023,1,6,7,30,0,0,0,11.3,0.6000000000000001,65.46000000000001,169.02
2023,1,6,8,30,0,0,0,11.200000000000001,0.6000000000000001,66.66,163.5
2023,1,6,9,30,0,0,0,10.8,0.7000000000000001,68.69,152.26
2023,1,6,10,30,0,0,0,10.3,0.7000000000000001,71.68,139.94
2023,1,6,11,30,0,0,0,9.9,0.7000000000000001,74.32000000000001,127.44
2023,1,6,12,30,0,0,0,9.700000000000001,0.7000000000000001,75.61,115.05
2023,1,6,13,30,0,0,0,9.5,0.8,76.57000000000001,102.97
2023,1,6,14,30,0,1,1,9.8,0.8,74.59,91.4
2023,1,6,15,30,0,25,25,11.8,1.2000000000000002,68.39,80.54
2023,1,6,16,30,38,157,169,14.600000000000001,1.1,57.47,71.01
2023,1,6,17,30,225,235,336,16.8,0.7000000000000001,46.22,63.230000000000004
2023,1,6,18,30,190,282,383,18.2,1,37.35,57.94
2023,1,6,19,30,274,283,437,19,1.4000000000000001,32.82,55.9
2023,1,6,20,30,193,286,390,19.400000000000002,1.5,30.330000000000002,57.45
2023,1,6,21,30,107,248,298,19.200000000000003,1.6,29.34,62.32
2023,1,6,22,30,114,165,204,18.1,1.1,30.79,69.8
2023,1,6,23,30,39,84,91,16.1,0.7000000000000001,45.99,79.13
2023,1,7,0,30,0,6,6,14.4,0.8,45.43,89.4
2023,1,7,1,30,0,0,0,13,1,47.33,101.31
2023,1,7,2,30,0,0,0,11.5,1.1,52.71,113.33
2023,1,7,3,30,0,0,0,10.4,1.2000000000000002,56.21,125.69
2023,1,7,4,30,0,0,0,9.5,1.3,58.32,138.18
2023,1,7,5,30,0,0,0,8.8,1.7000000000000002,58.910000000000004,150.55
2023,1,7,6,30,0,0,0,8.3,2.4000000000000004,58.6,162.04
2023,1,7,7,30,0,0,0,7.800000000000001,3.2,58.24,168.89000000000001
2023,1,7,8,30,0,0,0,7.2,3.7,58.42,163.49
2023,1,7,9,30,0,0,0,6.7,3.9000000000000004,58.49,152.28
2023,1,7,10,30,0,0,0,6.300000000000001,3.9000000000000004,58.63,139.97
2023,1,7,11,30,0,0,0,6,3.8000000000000003,58.85,127.47
2023,1,7,12,30,0,0,0,5.800000000000001,3.8000000000000003,59.160000000000004,115.08
2023,1,7,13,30,0,0,0,5.6000000000000005,3.7,59.68,102.99000000000001
2023,1,7,14,30,43,4,3,6.6000000000000005,4.1000000000000005,55.51,91.41
2023,1,7,15,30,671,38,148,9.200000000000001,4.1000000000000005,47.24,80.53
2023,1,7,16,30,865,52,334,12.8,3.3000000000000003,38.35,70.98
2023,1,7,17,30,943,62,488,16.8,2.3000000000000003,29.09,63.160000000000004
2023,1,7,18,30,967,70,585,19.700000000000003,1.5,20.330000000000002,57.85
2023,1,7,19,30,978,72,622,21,0.7000000000000001,17.62,55.78
2023,1,7,20,30,963,74,594,21.5,0.4,16.41,57.300000000000004
2023,1,7,21,30,717,120,455,21.5,0.5,16.3,62.160000000000004
2023,1,7,22,30,749,81,342,20.400000000000002,0.4,18.14,69.64
2023,1,7,23,30,635,49,170,18.3,0.4,32.77,78.97
2023,1,8,0,30,1,8,8,16.5,0.7000000000000001,28.650000000000002,89.27
2023,1,8,1,30,0,0,0,15.100000000000001,1,32.97,101.16
2023,1,8,2,30,0,0,0,13.600000000000001,1.2000000000000002,39.2,113.19
2023,1,8,3,30,0,0,0,12.200000000000001,1.4000000000000001,44.33,125.54
2023,1,8,4,30,0,0,0,11.100000000000001,1.5,48.85,138.04
2023,1,8,5,30,0,0,0,10.3,1.6,52.47,150.4
2023,1,8,6,30,0,0,0,9.600000000000001,1.8,55.71,161.88
2023,1,8,7,30,0,0,0,8.9,1.9000000000000001,58.34,168.75
2023,1,8,8,30,0,0,0,8.4,1.9000000000000001,59.88,163.46
2023,1,8,9,30,0,0,0,8.1,1.9000000000000001,59.74,152.3
2023,1,8,10,30,0,0,0,7.800000000000001,1.8,59.19,140.01
2023,1,8,11,30,0,0,0,7.7,1.8,57.79,127.5
2023,1,8,12,30,0,0,0,7.5,1.7000000000000002,57.01,115.11
2023,1,8,13,30,0,0,0,7.4,1.7000000000000002,56.28,103
2023,1,8,14,30,13,2,2,8.9,1.9000000000000001,50.800000000000004,91.41
2023,1,8,15,30,112,87,105,12.100000000000001,2.5,44.63,80.51
2023,1,8,16,30,756,69,316,15.100000000000001,3,34.65,70.94
2023,1,8,17,30,881,73,472,17.7,2.7,27.900000000000002,63.1
2023,1,8,18,30,934,76,574,19.6,2.1,24.46,57.75
2023,1,8,19,30,783,139,581,20.8,1.6,22.740000000000002,55.65
2023,1,8,20,30,927,78,581,21.400000000000002,1.5,21.78,57.15
2023,1,8,21,30,884,74,489,21.3,1.5,22.09,62
2023,1,8,22,30,799,64,344,19.700000000000003,1.1,25.45,69.47
2023,1,8,23,30,628,46,168,17.1,0.9,47.43,78.81
2023,1,9,0,30,118,11,13,15.3,1.1,42.88,89.13
2023,1,9,1,30,0,0,0,14.700000000000001,1.1,39.08,101.01
2023,1,9,2,30,0,0,0,13.8,1.2000000000000002,39.31,113.04
2023,1,9,3,30,0,0,0,12.9,1.2000000000000002,41.45,125.4
2023,1,9,4,30,0,0,0,12.4,1.2000000000000002,42.2,137.89000000000001
2023,1,9,5,30,0,0,0,12,1.2000000000000002,42.54,150.25
2023,1,9,6,30,0,0,0,11.3,1.2000000000000002,44.12,161.71
2023,1,9,7,30,0,0,0,10.3,1.3,47.18,168.61
2023,1,9,8,30,0,0,0,9.4,1.4000000000000001,50.300000000000004,163.43
2023,1,9,9,30,0,0,0,8.5,1.4000000000000001,53.57,152.32
2023,1,9,10,30,0,0,0,7.7,1.4000000000000001,56.230000000000004,140.03
2023,1,9,11,30,0,0,0,7,1.4000000000000001,58.63,127.53
2023,1,9,12,30,0,0,0,6.6000000000000005,1.5,60.5,115.13
2023,1,9,13,30,0,0,0,6.4,1.5,60.02,103.02
2023,1,9,14,30,30,4,3,7.9,1.4000000000000001,53.550000000000004,91.41
2023,1,9,15,30,576,42,137,11.4,1.9000000000000001,49.6,80.49
2023,1,9,16,30,776,61,315,14.8,2.2,35.660000000000004,70.89
2023,1,9,17,30,374,200,370,17.3,1.6,30.18,63.02
2023,1,9,18,30,737,138,532,19.200000000000003,1.3,26.75,57.64
2023,1,9,19,30,599,183,522,20.700000000000003,1.4000000000000001,23.09,55.51
2023,1,9,20,30,204,313,424,21.200000000000003,1.3,21.82,56.99
2023,1,9,21,30,177,269,353,21,0.8,21.71,61.83
2023,1,9,22,30,315,158,269,20,0.4,23.2,69.3
2023,1,9,23,30,262,65,117,18.400000000000002,0.30000000000000004,34.96,78.64
2023,1,10,0,30,0,9,9,17.3,0.2,32.36,88.98
2023,1,10,1,30,0,0,0,16.5,0.30000000000000004,30.810000000000002,100.85000000000001
2023,1,10,2,30,0,0,0,15.5,0.6000000000000001,32.13,112.88
2023,1,10,3,30,0,0,0,14.4,0.9,35.75,125.25
2023,1,10,4,30,0,0,0,13.5,1,37.94,137.74
2023,1,10,5,30,0,0,0,12.700000000000001,1.1,39.6,150.09
2023,1,10,6,30,0,0,0,12.100000000000001,1.2000000000000002,40.77,161.55
2023,1,10,7,30,0,0,0,11.3,1.3,42.910000000000004,168.46
2023,1,10,8,30,0,0,0,10.100000000000001,1.4000000000000001,47.79,163.39000000000001
2023,1,10,9,30,0,0,0,9.3,1.4000000000000001,51.82,152.33
2023,1,10,10,30,0,0,0,9.1,1.3,53.870000000000005,140.05
2023,1,10,11,30,0,0,0,8.9,1.3,55.160000000000004,127.55
2023,1,10,12,30,0,0,0,8.6,1.2000000000000002,56.4,115.14
2023,1,10,13,30,0,0,0,8.4,1.2000000000000002,56.82,103.02
2023,1,10,14,30,0,2,2,9.200000000000001,1.2000000000000002,53.53,91.4
2023,1,10,15,30,6,57,58,11.600000000000001,1.8,50.43,80.46000000000001
2023,1,10,16,30,32,140,151,14.3,2.3000000000000003,38.19,70.84
2023,1,10,17,30,214,211,308,16.7,2,30.41,62.940000000000005
2023,1,10,18,30,529,200,484,19.1,2.1,24.92,57.53
2023,1,10,19,30,958,70,615,20.700000000000003,2.5,22.17,55.36
2023,1,10,20,30,522,197,483,21.200000000000003,2.8000000000000003,22.38,56.83
2023,1,10,21,30,516,175,420,20.3,2.1,24.900000000000002,61.65
2023,1,10,22,30,284,146,247,18.7,1.1,39.37,69.13
2023,1,10,23,30,152,75,105,16.7,1,52.02,78.47
2023,1,11,0,30,0,8,8,15,1.1,45.85,88.84
2023,1,11,1,30,0,0,0,14.200000000000001,1.1,46.29,100.69
2023,1,11,2,30,0,0,0,13.200000000000001,1.2000000000000002,50.45,112.73
2023,1,11,3,30,0,0,0,12,1.4000000000000001,56.09,125.10000000000001
2023,1,11,4,30,0,0,0,11.3,1.4000000000000001,59.65,137.59
2023,1,11,5,30,0,0,0,11.200000000000001,1.3,63.910000000000004,149.94
2023,1,11,6,30,0,0,0,11,1.2000000000000002,68,161.38
2023,1,11,7,30,0,0,0,10.9,1,70.37,168.3
2023,1,11,8,30,0,0,0,10.700000000000001,1,72.71000000000001,163.35
2023,1,11,9,30,0,0,0,10.200000000000001,1,76.17,152.33
2023,1,11,10,30,0,0,0,9.5,1.1,79.98,140.07
2023,1,11,11,30,0,0,0,9,1.2000000000000002,83.93,127.57000000000001
2023,1,11,12,30,0,0,0,8.4,1.3,88.16,115.15
2023,1,11,13,30,0,0,0,8,1.3,88.51,103.02
2023,1,11,14,30,0,2,2,9,1.2000000000000002,79.21000000000001,91.38
2023,1,11,15,30,239,65,105,11.200000000000001,1.4000000000000001,70.2,80.43
2023,1,11,16,30,781,64,321,13.600000000000001,1.7000000000000002,58.82,70.78
2023,1,11,17,30,750,111,453,15.4,1.4000000000000001,40.29,62.85
2023,1,11,18,30,953,67,580,16.900000000000002,1.1,29.66,57.4
2023,1,11,19,30,838,107,585,18.1,1.3,24.67,55.21
2023,1,11,20,30,703,148,534,18.6,1.4000000000000001,22.34,56.65
2023,1,11,21,30,481,177,407,18.2,1.1,21.79,61.47
2023,1,11,22,30,185,169,235,16.8,0.8,25.92,68.95
2023,1,11,23,30,315,88,152,14.200000000000001,0.9,47.11,78.3
2023,1,12,0,30,2,12,12,12.100000000000001,1.1,47.160000000000004,88.68
2023,1,12,1,30,0,0,0,11.5,1.1,44.86,100.53
2023,1,12,2,30,0,0,0,11.600000000000001,0.8,41.38,112.58
2023,1,12,3,30,0,0,0,11.4,0.8,38.88,124.95
2023,1,12,4,30,0,0,0,10.100000000000001,1,42.24,137.44
2023,1,12,5,30,0,0,0,8.700000000000001,1.3,48.26,149.78
2023,1,12,6,30,0,0,0,7.7,1.4000000000000001,52.620000000000005,161.20000000000002
2023,1,12,7,30,0,0,0,7,1.6,55.85,168.13
2023,1,12,8,30,0,0,0,6.4,1.9000000000000001,58.68,163.29
2023,1,12,9,30,0,0,0,6.1000000000000005,2.1,59.61,152.32
2023,1,12,10,30,0,0,0,5.800000000000001,2.2,59.51,140.08
2023,1,12,11,30,0,0,0,5.7,2.2,57.64,127.58
2023,1,12,12,30,0,0,0,5.5,2.3000000000000003,55.99,115.16
2023,1,12,13,30,0,0,0,5.5,2.3000000000000003,54.49,103.01
2023,1,12,14,30,41,4,3,7.2,3.1,48.230000000000004,91.36
2023,1,12,15,30,569,42,137,10.4,3.8000000000000003,39.72,80.39
2023,1,12,16,30,355,140,257,14.100000000000001,3.6,32.35,70.72
2023,1,12,17,30,526,167,408,17.900000000000002,3.3000000000000003,24.22,62.75
2023,1,12,18,30,940,72,580,20.6,3.1,18.080000000000002,57.27
2023,1,12,19,30,958,72,621,22.1,2.9000000000000004,16.22,55.050000000000004
2023,1,12,20,30,941,74,594,22.900000000000002,2.6,15.32,56.47
2023,1,12,21,30,884,76,501,23.1,2.1,15.22,61.29
2023,1,12,22,30,794,68,356,21.8,1.3,18.900000000000002,68.77
2023,1,12,23,30,607,51,176,19,1,36.75,78.12
2023,1,13,0,30,42,12,13,16.2,1.3,33.9,88.53
2023,1,13,1,30,0,0,0,13.9,1.6,39.82,100.37
2023,1,13,2,30,0,0,0,12.700000000000001,1.9000000000000001,43.4,112.42
2023,1,13,3,30,0,0,0,12.3,2.5,42.46,124.79
2023,1,13,4,30,0,0,0,11.9,2.9000000000000004,40.95,137.29
2023,1,13,5,30,0,0,0,11.5,3,39.96,149.62
2023,1,13,6,30,0,0,0,11.100000000000001,2.8000000000000003,40.1,161.02
2023,1,13,7,30,0,0,0,10.5,2.6,41.480000000000004,167.95000000000002
2023,1,13,8,30,0,0,0,10.100000000000001,2.5,42.46,163.23
2023,1,13,9,30,0,0,0,9.9,2.5,42.43,152.31
2023,1,13,10,30,0,0,0,9.600000000000001,2.5,42.74,140.08
2023,1,13,11,30,0,0,0,9.3,2.5,43.49,127.58
2023,1,13,12,30,0,0,0,8.9,2.3000000000000003,44.77,115.16
2023,1,13,13,30,0,0,0,8.6,2.2,45.75,103
2023,1,13,14,30,8,2,2,10.3,2.4000000000000004,40.81,91.34
2023,1,13,15,30,66,81,92,14,3.4000000000000004,33.69,80.34
2023,1,13,16,30,665,86,306,17.5,4.3,24.990000000000002,70.64
2023,1,13,17,30,877,72,475,20.3,4.4,20.73,62.65
2023,1,13,18,30,738,144,544,22.400000000000002,3.7,18.46,57.14
2023,1,13,19,30,735,156,579,23.8,2.8000000000000003,17.1,54.89
2023,1,13,20,30,549,190,495,24.5,2,16.79,56.29
2023,1,13,21,30,541,163,424,24.3,1.4000000000000001,17.400000000000002,61.1
2023,1,13,22,30,309,172,285,23,0.8,20.73,68.58
2023,1,13,23,30,207,108,151,21.200000000000003,0.5,34.08,77.94
2023,1,14,0,30,4,14,14,19.700000000000003,0.6000000000000001,29.330000000000002,88.38
2023,1,14,1,30,0,0,0,18.6,0.9,30.23,100.2
2023,1,14,2,30,0,0,0,17.3,1.1,33.05,112.26
2023,1,14,3,30,0,0,0,16,1.2000000000000002,36.92,124.64
2023,1,14,4,30,0,0,0,14.8,1.3,41.12,137.14000000000001
2023,1,14,5,30,0,0,0,13.8,1.4000000000000001,44.72,149.46
2023,1,14,6,30,0,0,0,13,1.4000000000000001,47.74,160.84
2023,1,14,7,30,0,0,0,12.200000000000001,1.5,50.800000000000004,167.77
2023,1,14,8,30,0,0,0,11.5,1.6,53.160000000000004,163.16
2023,1,14,9,30,0,0,0,10.600000000000001,1.7000000000000002,55.69,152.29
2023,1,14,10,30,0,0,0,9.700000000000001,1.7000000000000002,57.71,140.08
2023,1,14,11,30,0,0,0,9.1,1.8,58.44,127.58
2023,1,14,12,30,0,0,0,8.9,1.8,58.26,115.15
2023,1,14,13,30,0,0,0,9.1,1.8,57.44,102.99000000000001
2023,1,14,14,30,0,1,1,10,1.9000000000000001,54.410000000000004,91.31
2023,1,14,15,30,1,30,30,11.9,2.5,49.79,80.29
2023,1,14,16,30,56,129,148,13.8,3,42.800000000000004,70.56
2023,1,14,17,30,24,147,158,15.9,2.9000000000000004,36.33,62.54
2023,1,14,18,30,125,242,310,18.1,2.6,30.96,56.99
2023,1,14,19,30,359,231,438,19.900000000000002,2.6,27.19,54.71
2023,1,14,20,30,25,201,215,20.700000000000003,2.6,25.34,56.1
2023,1,14,21,30,115,120,176,19.400000000000002,1.7000000000000002,28.48,60.9
2023,1,14,22,30,18,130,137,17.400000000000002,0.9,45.77,68.39
2023,1,14,23,30,21,51,55,15.9,0.8,48.1,77.76
2023,1,15,0,30,0,10,10,14.9,0.8,46.74,88.21000000000001
2023,1,15,1,30,0,0,0,13.9,0.9,48.42,100.04
2023,1,15,2,30,0,0,0,12.8,1,53.51,112.10000000000001
2023,1,15,3,30,0,0,0,12.3,1,56.22,124.48
2023,1,15,4,30,0,0,0,12.8,0.6000000000000001,53.42,136.98
2023,1,15,5,30,0,0,0,13,0.30000000000000004,50.4,149.3
2023,1,15,6,30,0,0,0,12,0.7000000000000001,55.85,160.66
2023,1,15,7,30,0,0,0,10.9,1,65.18,167.58
2023,1,15,8,30,0,0,0,10.3,1.1,68.88,163.07
2023,1,15,9,30,0,0,0,10.200000000000001,1.2000000000000002,70.52,152.27
2023,1,15,10,30,0,0,0,10.100000000000001,1.6,73.62,140.07
2023,1,15,11,30,0,0,0,10.100000000000001,1.9000000000000001,77.38,127.58
2023,1,15,12,30,0,0,0,10.100000000000001,1.9000000000000001,82.73,115.14
2023,1,15,13,30,0,0,0,10.200000000000001,1.6,88.17,102.97
2023,1,15,14,30,0,1,1,10.4,1.7000000000000002,90.9,91.27
2023,1,15,15,30,1,27,27,10.700000000000001,1.8,90.49,80.23
2023,1,15,16,30,1,44,44,11.200000000000001,1.6,88.60000000000001,70.48
2023,1,15,17,30,0,43,43,12,1.8,87.2,62.42
2023,1,15,18,30,3,115,117,12.9,2.3000000000000003,85.77,56.84
2023,1,15,19,30,156,262,353,13.8,2.7,83.25,54.53
2023,1,15,20,30,9,147,152,14.100000000000001,2.6,80.44,55.9
2023,1,15,21,30,13,150,156,14.100000000000001,2.1,79.09,60.7
2023,1,15,22,30,48,145,163,13.5,1.4000000000000001,82.53,68.19
2023,1,15,23,30,85,60,78,12.3,1,87.71000000000001,77.58
2023,1,16,0,30,0,9,9,11.4,1.1,86.96000000000001,88.05
2023,1,16,1,30,0,0,0,11,1,85.87,99.87
2023,1,16,2,30,0,0,0,10.700000000000001,1,84.97,111.94
